episode,total_reward,episode_steps,actor_loss,critic_loss,entropy_mean,value,target,advantage,mean_value,mean_target,mean_advantage,batch_size,total_raw_reward,entropy_mean_mean,entropy_mean_std,value_mean,value_min,value_max,prob_no_jump_mean,prob_jump_mean,selected_action_prob_mean
270,-110.0,11,-0.2921253740787506,0.4101862907409668,0.24501971900463104,-0.10523509979248047,-7.220289717224659e-07,0.10523440688848495,-0.10523509979248047,-7.220289717224659e-07,0.10523440688848495,11,-110.0,0.24501971900463104,0.14896662533283234,-0.10523509979248047,-0.22183531522750854,0.3644216060638428,0.9168689846992493,0.08313094079494476,0.663459062576294
271,-101.0,18,-0.0233573280274868,0.36740460991859436,0.2785799205303192,-0.042235903441905975,-3.3113690278696595e-07,0.04223557561635971,-0.042235903441905975,-3.3113690278696595e-07,0.04223557561635971,18,-101.0,0.2785799205303192,0.15518280863761902,-0.042235907167196274,-0.2212056815624237,0.36458921432495117,0.9011407494544983,0.09885917603969574,0.8419106006622314
272,-109.0,10,0.11935785412788391,0.38812893629074097,0.25402846932411194,-0.039998315274715424,-7.748603536583687e-08,0.03999822586774826,-0.039998315274715424,-7.748603536583687e-08,0.03999822586774826,10,-109.0,0.25402846932411194,0.21469837427139282,-0.039998315274715424,-0.2208063155412674,0.3666185736656189,0.8944083452224731,0.10559165477752686,0.7879208922386169
273,-72.0,44,-0.15901432931423187,0.41445377469062805,0.2278110384941101,0.06598801165819168,-1.9303776355172886e-07,-0.06598819047212601,0.06598801165819168,-1.9303776355172886e-07,-0.06598819047212601,44,-72.0,0.2278110831975937,0.13242198526859283,0.06598801165819168,-0.2205851972103119,0.37064385414123535,0.9253148436546326,0.07468508183956146,0.8975692987442017
274,-115.0,11,-0.02407953143119812,0.46958625316619873,0.2906525433063507,-0.06700064986944199,-8.297237741317076e-07,0.06699982285499573,-0.06700064986944199,-8.297237741317076e-07,0.06699982285499573,11,-115.0,0.2906525433063507,0.2500990033149719,-0.06700064241886139,-0.22102488577365875,0.28511595726013184,0.8496962189674377,0.15030375123023987,0.8496962189674377
275,-108.0,10,-0.4409647583961487,0.4468386769294739,0.24976444244384766,-0.1014380231499672,6.079673653403006e-07,0.10143861919641495,-0.1014380231499672,6.079673653403006e-07,0.10143861919641495,10,-108.0,0.2497643679380417,0.2267960160970688,-0.1014380231499672,-0.22005900740623474,0.28617554903030396,0.881027340888977,0.11897269636392593,0.7942591905593872
276,-115.0,11,-0.034277141094207764,0.47468578815460205,0.27116501331329346,-0.013393423520028591,-8.297237741317076e-07,0.0133926160633564,-0.013393423520028591,-8.297237741317076e-07,0.0133926160633564,11,-115.0,0.27116501331329346,0.24603271484375,-0.013393426313996315,-0.2179657220840454,0.38188186287879944,0.8742006421089172,0.12579931318759918,0.8742006421089172
277,-88.0,23,-0.12310490757226944,0.39376014471054077,0.19105428457260132,0.07476358860731125,3.9650046801398275e-07,-0.07476317137479782,0.07476358860731125,3.9650046801398275e-07,-0.07476317137479782,23,-88.0,0.19105425477027893,0.10972385108470917,0.07476356625556946,-0.21489614248275757,0.28845104575157166,0.9411525130271912,0.05884745717048645,0.8983054161071777
278,74.0,102,-0.1450686901807785,0.46608439087867737,0.25624361634254456,0.06075093895196915,-2.4543089338635582e-08,-0.06075095012784004,0.06075093895196915,-2.4543089338635582e-08,-0.06075095012784004,102,74.0,0.25624358654022217,0.15155884623527527,0.060750946402549744,-0.21290941536426544,0.38700035214424133,0.9084211587905884,0.09157893806695938,0.8714317679405212
279,-118.0,29,-0.06836068630218506,0.47607266902923584,0.32016804814338684,0.04376400634646416,4.778648303727095e-07,-0.04376354068517685,0.04376400634646416,4.778648303727095e-07,-0.04376354068517685,29,-118.0,0.32016798853874207,0.2117825448513031,0.04376400634646416,-0.21173252165317535,0.38912054896354675,0.8582190871238708,0.14178095757961273,0.7819340825080872
280,-115.0,11,-0.024867722764611244,0.4673023521900177,0.28385448455810547,-0.060696080327034,-8.297237741317076e-07,0.060695234686136246,-0.060696080327034,-8.297237741317076e-07,0.060695234686136246,11,-115.0,0.28385448455810547,0.25397324562072754,-0.060696080327034,-0.2117355316877365,0.29070237278938293,0.8509001135826111,0.14909978210926056,0.8509001135826111
281,-122.0,20,-0.3118344247341156,0.4401480257511139,0.279823362827301,0.07924233376979828,2.533197474008375e-08,-0.0792422965168953,0.07924233376979828,2.533197474008375e-08,-0.0792422965168953,20,-122.0,0.2798234522342682,0.2360416054725647,0.07924233376979828,-0.21043427288532257,0.391388475894928,0.865139365196228,0.13486066460609436,0.7644490003585815
282,-100.0,11,-0.0643882006406784,0.35939839482307434,0.1907305270433426,-0.06011958420276642,1.6255812695931127e-08,0.06011958047747612,-0.06011958420276642,1.6255812695931127e-08,0.06011958047747612,11,-100.0,0.1907305270433426,0.16501370072364807,-0.06011958420276642,-0.21028117835521698,0.3910321891307831,0.9329452514648438,0.06705483049154282,0.8375198245048523
283,-110.0,16,-0.08070528507232666,0.4952448904514313,0.28715309500694275,-0.04550451040267944,-2.980232238769531e-07,0.04550419747829437,-0.04550451040267944,-2.980232238769531e-07,0.04550419747829437,16,-110.0,0.28715312480926514,0.20735342800617218,-0.04550451040267944,-0.21023596823215485,0.2918674647808075,0.8705620169639587,0.12943799793720245,0.8705620169639587
284,-112.0,11,0.10268442332744598,0.41335856914520264,0.32373687624931335,0.011773732490837574,-7.396394607894763e-07,-0.011774474754929543,0.011773732490837574,-7.396394607894763e-07,-0.011774474754929543,11,-112.0,0.32373687624931335,0.28018778562545776,0.011773739010095596,-0.21053382754325867,0.2916814386844635,0.8131563067436218,0.18684369325637817,0.8077319860458374
285,-115.0,11,-0.03649960085749626,0.47276240587234497,0.26378899812698364,-0.006612233351916075,-8.297237741317076e-07,0.0066113960929214954,-0.006612233351916075,-8.297237741317076e-07,0.0066113960929214954,11,-115.0,0.26378899812698364,0.25353848934173584,-0.006612229160964489,-0.21113444864749908,0.39365702867507935,0.8731192946434021,0.12688077986240387,0.8731192946434021
286,-77.0,55,-0.040591683238744736,0.4331965446472168,0.2809252440929413,0.035668469965457916,9.753487262287308e-08,-0.035668354481458664,0.035668469965457916,9.753487262287308e-08,-0.035668354481458664,55,-77.0,0.28092527389526367,0.17631405591964722,0.03566847741603851,-0.21052581071853638,0.3936435580253601,0.8878535628318787,0.11214643716812134,0.8628625273704529
287,-107.0,16,0.04445011168718338,0.3995233178138733,0.2704887390136719,0.028934303671121597,8.493661880493164e-07,-0.028933465480804443,0.028934303671121597,8.493661880493164e-07,-0.028933465480804443,16,-107.0,0.2704887390136719,0.24211269617080688,0.028934303671121597,-0.21113383769989014,0.39399924874305725,0.8670599460601807,0.13294002413749695,0.8639740943908691
288,-119.0,17,-0.2874758541584015,0.5098914504051208,0.27579444646835327,-0.034024033695459366,-3.365909435615322e-07,0.03402369096875191,-0.034024033695459366,-3.365909435615322e-07,0.03402369096875191,17,-119.0,0.2757944166660309,0.19823691248893738,-0.034024037420749664,-0.21292155981063843,0.39390549063682556,0.8870043158531189,0.11299575865268707,0.8348425030708313
289,-107.0,11,-0.0010162352118641138,0.45429229736328125,0.23329006135463715,-0.10331947356462479,-1.6120347368087096e-07,0.10331933945417404,-0.10331947356462479,-1.6120347368087096e-07,0.10331933945417404,11,-107.0,0.23329006135463715,0.22300368547439575,-0.10331948101520538,-0.21365489065647125,0.29341626167297363,0.8879908919334412,0.11200911551713943,0.8879908919334412
290,-84.0,24,-0.10344291478395462,0.3838542401790619,0.20100797712802887,0.04038384184241295,-3.675619666410057e-07,-0.0403842031955719,0.04038384184241295,-3.675619666410057e-07,-0.0403842031955719,24,-84.0,0.20100797712802887,0.15853151679039001,0.04038383811712265,-0.21327851712703705,0.391436904668808,0.9275727272033691,0.07242728024721146,0.8834829330444336
291,-117.0,11,-0.1388181746006012,0.4369520843029022,0.2314118891954422,-0.08580026030540466,-8.398836257583753e-07,0.08579947054386139,-0.08580026030540466,-8.398836257583753e-07,0.08579947054386139,11,-117.0,0.2314119189977646,0.21754170954227448,-0.08580025285482407,-0.2141110748052597,0.39079737663269043,0.8991188406944275,0.10088121891021729,0.8181864023208618
292,-101.0,21,-0.2641052007675171,0.4450799822807312,0.24332264065742493,0.09995603561401367,-1.7455646172948036e-07,-0.09995622932910919,0.09995603561401367,-1.7455646172948036e-07,-0.09995622932910919,21,-101.0,0.24332259595394135,0.21637023985385895,0.09995605051517487,-0.2146180421113968,0.39104947447776794,0.8911468982696533,0.1088530421257019,0.8357924222946167
293,-69.0,48,-0.03568979352712631,0.44885554909706116,0.21278603374958038,0.1268783062696457,-2.4835269396561444e-09,-0.1268783062696457,0.1268783062696457,-2.4835269396561444e-09,-0.1268783062696457,48,-69.0,0.212786003947258,0.1825024038553238,0.1268783062696457,-0.2163393795490265,0.389692097902298,0.9151697754859924,0.08483018726110458,0.9105475544929504
294,-91.0,34,-0.031503912061452866,0.48491719365119934,0.2829664349555969,0.03472336754202843,3.85677125791517e-08,-0.034723322838544846,0.03472336754202843,3.85677125791517e-08,-0.034723322838544846,34,-91.0,0.2829664349555969,0.21606643497943878,0.034723371267318726,-0.21925045549869537,0.38761627674102783,0.8694857954978943,0.13051417469978333,0.8632804751396179
295,-101.0,10,-0.01919049210846424,0.4334907531738281,0.17563089728355408,-0.1189640536904335,-2.3245812030836532e-07,0.1189638152718544,-0.1189640536904335,-2.3245812030836532e-07,0.1189638152718544,10,-101.0,0.17563088238239288,0.17919839918613434,-0.11896403878927231,-0.22303935885429382,0.2951892614364624,0.9274897575378418,0.07251021265983582,0.832072913646698
296,-78.0,38,-0.11612176895141602,0.4023333191871643,0.20259550213813782,0.07051271945238113,-1.3803180820559646e-07,-0.07051286101341248,0.07051271945238113,-1.3803180820559646e-07,-0.07051286101341248,38,-78.0,0.202595517039299,0.1504078358411789,0.07051272690296173,-0.2254657745361328,0.38289523124694824,0.9286083579063416,0.07139157503843307,0.9017951488494873
297,-87.0,28,-0.037596505135297775,0.5003613233566284,0.23565800487995148,-0.013194943778216839,-7.024833337254677e-08,0.013194865547120571,-0.013194943778216839,-7.024833337254677e-08,0.013194865547120571,28,-87.0,0.23565801978111267,0.17151154577732086,-0.01319494191557169,-0.2288280725479126,0.3809373378753662,0.910013735294342,0.08998630195856094,0.9093117117881775
298,-92.0,32,-0.162912979722023,0.5203691124916077,0.2649083733558655,-0.01472555473446846,2.4586915969848633e-07,0.014725804328918457,-0.01472555473446846,2.4586915969848633e-07,0.014725804328918457,32,-92.0,0.2649083733558655,0.1707482933998108,-0.014725555665791035,-0.23312869668006897,0.3785000741481781,0.8951831459999084,0.10481684654951096,0.8637831211090088
299,-107.0,12,-0.12348813563585281,0.4375855028629303,0.24214667081832886,-0.039431627839803696,1.1275211591055267e-06,0.03943271562457085,-0.039431627839803696,1.1275211591055267e-06,0.03943271562457085,12,-107.0,0.24214668571949005,0.20439200103282928,-0.0394316203892231,-0.23693020641803741,0.29354947805404663,0.8881779313087463,0.11182206124067307,0.8094519972801208
300,-84.0,39,-0.03509130701422691,0.5201073884963989,0.23646080493927002,0.024607032537460327,2.7509836186823122e-08,-0.024606982246041298,0.024607032537460327,2.7509836186823122e-08,-0.024606982246041298,39,-84.0,0.23646080493927002,0.16610205173492432,0.024607032537460327,-0.23960109055042267,0.37252092361450195,0.9097860455513,0.09021391719579697,0.9094759821891785
301,-99.0,12,-0.12715303897857666,0.4126189947128296,0.19077914953231812,-0.02453547716140747,8.881713142727676e-07,0.024536386132240295,-0.02453547716140747,8.881713142727676e-07,0.024536386132240295,12,-99.0,0.19077913463115692,0.15434741973876953,-0.02453547716140747,-0.24310950934886932,0.2921721935272217,0.928095817565918,0.07190418243408203,0.8496297001838684
302,-125.0,11,-0.25546786189079285,0.6104838848114014,0.2683044970035553,-0.051856573671102524,7.558952574981959e-07,0.05185733735561371,-0.051856573671102524,7.558952574981959e-07,0.05185733735561371,11,-125.0,0.2683044970035553,0.2636793553829193,-0.051856573671102524,-0.24591051042079926,0.2919353246688843,0.8471729159355164,0.15282709896564484,0.7589900493621826
303,-112.0,10,-0.16039212048053741,0.46024030447006226,0.15855231881141663,-0.1067122220993042,-6.794929277020856e-07,0.10671154409646988,-0.1067122220993042,-6.794929277020856e-07,0.10671154409646988,10,-112.0,0.15855231881141663,0.18215204775333405,-0.1067122220993042,-0.2456345558166504,0.2905188798904419,0.9312726855278015,0.06872725486755371,0.8378797769546509
304,-64.0,38,-0.0821358859539032,0.42238879203796387,0.23565375804901123,0.014193140901625156,-2.3528150094875855e-08,-0.014193177223205566,0.014193140901625156,-2.3528150094875855e-08,-0.014193177223205566,38,-64.0,0.23565372824668884,0.1683630794286728,0.014193136245012283,-0.24371106922626495,0.3594299256801605,0.9088087677955627,0.09119125455617905,0.8800013661384583
305,-92.0,22,-0.11369549483060837,0.4591396152973175,0.19937871396541595,-0.08482568711042404,2.709302115988521e-08,0.08482570946216583,-0.08482568711042404,2.709302115988521e-08,0.08482570946216583,22,-92.0,0.19937874376773834,0.06020910665392876,-0.08482568711042404,-0.2430030107498169,-0.010298720560967922,0.9482126235961914,0.051787253469228745,0.9087229371070862
306,-101.0,10,-0.15153183043003082,0.45412740111351013,0.17781683802604675,-0.12808334827423096,3.159046286782541e-07,0.12808363139629364,-0.12808334827423096,3.159046286782541e-07,0.12808363139629364,10,-101.0,0.17781683802604675,0.1790107935667038,-0.12808334827423096,-0.2419801950454712,0.288779616355896,0.925301730632782,0.07469825446605682,0.8320174217224121
307,-105.0,39,0.00541010033339262,0.4880220592021942,0.22827383875846863,0.018905453383922577,6.113296979748384e-09,-0.018905434757471085,0.018905453383922577,6.113296979748384e-09,-0.018905434757471085,39,-105.0,0.22827377915382385,0.16600503027439117,0.01890544965863228,-0.24007774889469147,0.3535224199295044,0.9122087359428406,0.08779128640890121,0.8388897776603699
308,-90.0,27,0.019646000117063522,0.4198722243309021,0.2553149163722992,0.04660075530409813,1.8764424680739467e-07,-0.04660055786371231,0.04660075530409813,1.8764424680739467e-07,-0.04660055786371231,27,-90.0,0.2553149461746216,0.23729650676250458,0.04660075530409813,-0.2384568750858307,0.35127022862434387,0.8716712594032288,0.12832875549793243,0.8677141666412354
309,-101.0,15,-0.10650717467069626,0.4095403850078583,0.23760829865932465,0.0052237072959542274,5.240241875981155e-07,-0.005223190877586603,0.0052237072959542274,5.240241875981155e-07,-0.005223190877586603,15,-101.0,0.23760834336280823,0.22999657690525055,0.005223703570663929,-0.2381509244441986,0.34869977831840515,0.8851356506347656,0.11486438661813736,0.8191108703613281
310,-123.0,11,-0.10945624113082886,0.5204463601112366,0.3188929855823517,-0.03406370058655739,5.147674073668895e-07,0.03406424820423126,-0.03406370058655739,5.147674073668895e-07,0.03406424820423126,11,-123.0,0.3188929557800293,0.28578659892082214,-0.03406369686126709,-0.2384219765663147,0.2884615361690521,0.8013139963150024,0.19868597388267517,0.8013139963150024
311,-115.0,24,-0.07828199863433838,0.5127356052398682,0.28696978092193604,0.011525637470185757,1.986821445143505e-07,-0.011525452136993408,0.011525637470185757,1.986821445143505e-07,-0.011525452136993408,24,-115.0,0.28696978092193604,0.23853442072868347,0.011525635607540607,-0.23676221072673798,0.3430493175983429,0.8538104891777039,0.14618949592113495,0.8544747233390808
312,-96.0,22,-0.04892139509320259,0.45662030577659607,0.21560731530189514,-0.07793733477592468,-1.3546510579942606e-08,0.07793731242418289,-0.07793733477592468,-1.3546510579942606e-08,0.07793731242418289,22,-96.0,0.21560736000537872,0.16301628947257996,-0.07793734222650528,-0.2355760931968689,0.2866797149181366,0.9157317876815796,0.0842680111527443,0.9157317876815796
313,-110.0,16,-0.09760341793298721,0.4876287281513214,0.25580400228500366,-0.05227304995059967,-2.980232238769531e-07,0.05227270722389221,-0.05227304995059967,-2.980232238769531e-07,0.05227270722389221,16,-110.0,0.25580400228500366,0.2185264378786087,-0.05227304995059967,-0.23560966551303864,0.28519293665885925,0.8732303380966187,0.12676969170570374,0.8732303380966187
314,-103.0,11,-0.09354633092880249,0.44420498609542847,0.15178094804286957,-0.12483799457550049,5.974010832687782e-07,0.12483859807252884,-0.12483799457550049,5.974010832687782e-07,0.12483859807252884,11,-103.0,0.15178094804286957,0.06210613623261452,-0.12483799457550049,-0.23588985204696655,-0.0007277242839336395,0.9633966088294983,0.036603476852178574,0.8828630447387695
315,-99.0,16,-0.00019508972764015198,0.4116339683532715,0.2160828709602356,0.017373010516166687,5.21540641784668e-07,-0.017372503876686096,0.017373010516166687,5.21540641784668e-07,-0.017372503876686096,16,-99.0,0.2160828560590744,0.23036347329616547,0.01737300679087639,-0.23535913228988647,0.332438200712204,0.8928322792053223,0.10716769099235535,0.8948915004730225
316,-61.0,54,-0.027782171964645386,0.4641430079936981,0.15027447044849396,0.10357076674699783,-3.7804799291052404e-08,-0.10357080399990082,0.10357076674699783,-3.7804799291052404e-08,-0.10357080399990082,54,-61.0,0.15027447044849396,0.13336831331253052,0.10357076674699783,-0.2358054369688034,0.3305649161338806,0.9493019580841064,0.05069814622402191,0.9499971866607666
317,-106.0,20,-0.31007352471351624,0.3780100345611572,0.22504794597625732,-0.007620698306709528,6.437301749429025e-07,0.0076213316060602665,-0.007620698306709528,6.437301749429025e-07,0.0076213316060602665,20,-106.0,0.22504791617393494,0.20317038893699646,-0.007620695047080517,-0.2371845543384552,0.32799965143203735,0.8994011878967285,0.1005987897515297,0.8041412234306335
318,-60.0,56,0.008904216811060905,0.4521343410015106,0.2523439824581146,0.055718086659908295,-4.470348358154297e-08,-0.05571812391281128,0.055718086659908295,-4.470348358154297e-08,-0.05571812391281128,56,-60.0,0.2523440420627594,0.21033234894275665,0.055718082934617996,-0.23928353190422058,0.3265298008918762,0.88323575258255,0.11676432192325592,0.8815619349479675
319,-80.0,33,-0.19322022795677185,0.48290860652923584,0.22380158305168152,0.017950445413589478,-1.4449611285272113e-07,-0.017950592562556267,0.017950445413589478,-1.4449611285272113e-07,-0.017950592562556267,33,-80.0,0.22380158305168152,0.17988184094429016,0.017950445413589478,-0.24231280386447906,0.3251663148403168,0.9062658548355103,0.09373413771390915,0.8785752058029175
320,-95.0,38,-0.18953602015972137,0.495372474193573,0.2006477564573288,0.0243834275752306,1.5842287837131153e-07,-0.024383259937167168,0.0243834275752306,1.5842287837131153e-07,-0.024383259937167168,38,-95.0,0.20064777135849,0.1757020354270935,0.02438342198729515,-0.2456178218126297,0.27559560537338257,0.9145264029502869,0.0854736864566803,0.8904256224632263
321,-85.0,33,-0.05387144535779953,0.4680534601211548,0.2085077315568924,-0.05599237605929375,-1.8062013396047405e-07,0.055992189794778824,-0.05599237605929375,-1.8062013396047405e-07,0.055992189794778824,33,-85.0,0.2085077315568924,0.13156118988990784,-0.055992379784584045,-0.24954482913017273,0.27387046813964844,0.9266357421875,0.0733642503619194,0.9266357421875
322,-115.0,21,-0.044245123863220215,0.4468086361885071,0.31661108136177063,0.0318257138133049,4.2007081901829224e-07,-0.031825315207242966,0.0318257138133049,4.2007081901829224e-07,-0.031825315207242966,21,-115.0,0.31661108136177063,0.2690982222557068,0.0318257100880146,-0.25397491455078125,0.32158488035202026,0.8088253736495972,0.19117464125156403,0.8091062903404236
323,-89.0,34,-0.1818658411502838,0.4836329221725464,0.204690083861351,0.008466889150440693,1.8232009324492537e-07,-0.008466696366667747,0.008466889150440693,1.8232009324492537e-07,-0.008466696366667747,34,-89.0,0.2046900987625122,0.18499375879764557,0.008466889150440693,-0.2582845687866211,0.32088392972946167,0.9118437767028809,0.08815627545118332,0.8869037628173828
324,-102.0,16,-0.052730392664670944,0.3836662769317627,0.16751393675804138,-0.009242653846740723,-2.9802322387695312e-08,0.009242638945579529,-0.009242653846740723,-2.9802322387695312e-08,0.009242638945579529,16,-102.0,0.1675139218568802,0.20059289038181305,-0.009242653846740723,-0.26321345567703247,0.31946995854377747,0.9234402775764465,0.07655970752239227,0.9234402775764465
325,-98.0,16,-0.1404266357421875,0.421896755695343,0.15423482656478882,-0.10604268312454224,-8.195638656616211e-08,0.10604261606931686,-0.10604268312454224,-8.195638656616211e-08,0.10604261606931686,16,-98.0,0.15423482656478882,0.05981667339801788,-0.10604268312454224,-0.26885339617729187,0.023028267547488213,0.9627582430839539,0.03724174574017525,0.9066134095191956
326,-98.0,16,-0.10140504688024521,0.41550788283348083,0.14612701535224915,-0.11254621297121048,-5.066394805908203e-07,0.11254571378231049,-0.11254621297121048,-5.066394805908203e-07,0.11254571378231049,16,-98.0,0.14612701535224915,0.06247851997613907,-0.11254622042179108,-0.2746345102787018,0.026185140013694763,0.9650545120239258,0.03494543582201004,0.9088273048400879
327,-104.0,10,-0.08145855367183685,0.4506956934928894,0.1263861060142517,-0.16801050305366516,-1.7881394143159923e-08,0.16801048815250397,-0.16801050305366516,-1.7881394143159923e-08,0.16801048815250397,10,-104.0,0.12638609111309052,0.06134629622101784,-0.16801050305366516,-0.280580997467041,0.03001362457871437,0.9708037376403809,0.029196172952651978,0.8806592226028442
328,-76.0,53,0.001744152745231986,0.41665148735046387,0.2045665979385376,0.04122217744588852,6.775810845738306e-08,-0.04122212156653404,0.04122217744588852,6.775810845738306e-08,-0.04122212156653404,53,-76.0,0.2045665830373764,0.17905841767787933,0.04122217744588852,-0.28490734100341797,0.3204612731933594,0.9102030396461487,0.08979685604572296,0.8950472474098206
329,-119.0,12,-0.6065871119499207,0.4653961956501007,0.21370422840118408,-0.03601068630814552,2.1855036891338386e-07,0.03601089492440224,-0.03601068630814552,2.1855036891338386e-07,0.03601089492440224,12,-119.0,0.21370424330234528,0.21448618173599243,-0.03601068630814552,-0.28988075256347656,0.26048004627227783,0.8879117369651794,0.11208831518888474,0.7363339066505432
330,-72.0,33,-0.13377690315246582,0.4035123586654663,0.17710399627685547,0.01730392873287201,3.612402821318028e-08,-0.01730390638113022,0.01730392873287201,3.612402821318028e-08,-0.01730390638113022,33,-72.0,0.17710399627685547,0.16975630819797516,0.01730393059551716,-0.2936805784702301,0.3231769800186157,0.9278335571289062,0.07216646522283554,0.9019717574119568
331,-97.0,17,-0.152470663189888,0.41363170742988586,0.148715078830719,-0.05754479765892029,-6.170834012664272e-07,0.05754419043660164,-0.05754479765892029,-6.170834012664272e-07,0.05754419043660164,17,-97.0,0.148715078830719,0.05115808919072151,-0.05754479765892029,-0.2983681559562683,0.043625034391880035,0.9648170471191406,0.03518296033143997,0.9113125801086426
332,-109.0,10,0.07429064810276031,0.39351025223731995,0.2112809121608734,-0.09118703752756119,-7.748603536583687e-08,0.09118696302175522,-0.09118703752756119,-7.748603536583687e-08,0.09118696302175522,10,-109.0,0.21128089725971222,0.24456167221069336,-0.09118703752756119,-0.3028624355792999,0.3262917697429657,0.887116551399231,0.11288349330425262,0.7934393882751465
333,-107.0,11,-0.009466517716646194,0.4296289384365082,0.18688271939754486,-0.10778407752513885,-1.6120347368087096e-07,0.10778392106294632,-0.10778407752513885,-1.6120347368087096e-07,0.10778392106294632,11,-107.0,0.18688271939754486,0.24027696251869202,-0.10778407752513885,-0.30660974979400635,0.33044177293777466,0.8995329141616821,0.10046710819005966,0.8995329141616821
334,-87.0,39,-0.26174473762512207,0.4202040731906891,0.17862282693386078,0.05688321217894554,-2.4147522026396473e-07,-0.056883446872234344,0.05688321217894554,-2.4147522026396473e-07,-0.056883446872234344,39,-87.0,0.17862282693386078,0.17668108642101288,0.056883201003074646,-0.30885016918182373,0.3345193862915039,0.9216172695159912,0.07838279008865356,0.8545602560043335
335,-112.0,11,0.08940941840410233,0.3949897587299347,0.29115307331085205,-0.0014034346677362919,-7.396394607894763e-07,0.001402724883519113,-0.0014034346677362919,-7.396394607894763e-07,0.001402724883519113,11,-112.0,0.29115307331085205,0.3035221993923187,-0.0014034340856596828,-0.3115111291408539,0.33860036730766296,0.8166391253471375,0.18336090445518494,0.8138269186019897
336,-91.0,21,-0.004878615029156208,0.39952176809310913,0.213709756731987,0.002106913598254323,2.73897541092083e-07,-0.002106643747538328,0.002106913598254323,2.73897541092083e-07,-0.002106643747538328,21,-91.0,0.213709756731987,0.23527158796787262,0.0021069119684398174,-0.314039945602417,0.34376800060272217,0.8869216442108154,0.1130782961845398,0.8902099132537842
337,-48.0,61,-0.010663459077477455,0.4256531596183777,0.17343738675117493,0.038490936160087585,4.274923171010414e-08,-0.0384908989071846,0.038490936160087585,4.274923171010414e-08,-0.0384908989071846,61,-48.0,0.17343735694885254,0.15960776805877686,0.038490939885377884,-0.31738656759262085,0.3484779894351959,0.9305845499038696,0.06941550225019455,0.9335499405860901
338,-41.0,57,-0.02268661931157112,0.46063196659088135,0.16692860424518585,0.08086314797401428,-2.0913910603326258e-08,-0.08086316287517548,0.08086314797401428,-2.0913910603326258e-08,-0.08086316287517548,57,-41.0,0.16692858934402466,0.16699229180812836,0.08086314797401428,-0.32160016894340515,0.352834552526474,0.9312881231307983,0.0687117949128151,0.9345117807388306
339,-86.0,44,-0.27578970789909363,0.439279168844223,0.1898173689842224,0.09582889080047607,-1.1446800840531068e-07,-0.09582898765802383,0.09582889080047607,-1.1446800840531068e-07,-0.09582898765802383,44,-86.0,0.1898173689842224,0.20126238465309143,0.09582888334989548,-0.32651132345199585,0.3560374975204468,0.9077688455581665,0.0922311320900917,0.8687734603881836
340,-112.0,15,-0.0714009627699852,0.33529576659202576,0.22630110383033752,-0.0422036312520504,2.761681798801874e-07,0.042203910648822784,-0.0422036312520504,2.761681798801874e-07,0.042203910648822784,15,-112.0,0.2263011336326599,0.23787285387516022,-0.042203638702631,-0.33165547251701355,0.3587981164455414,0.8803814053535461,0.11961858719587326,0.8189986348152161
341,-102.0,12,-0.15100237727165222,0.4710500240325928,0.11717743426561356,-0.11510369181632996,1.1796752232839935e-06,0.11510486155748367,-0.11510369181632996,1.1796752232839935e-06,0.11510486155748367,12,-102.0,0.11717744916677475,0.049313999712467194,-0.11510369926691055,-0.3369996249675751,0.07398389279842377,0.9738907217979431,0.026109330356121063,0.896806538105011
342,-106.0,16,-0.19655396044254303,0.45614176988601685,0.15274947881698608,-0.13452349603176117,1.4901161193847656e-07,0.13452361524105072,-0.13452349603176117,1.4901161193847656e-07,0.13452361524105072,16,-106.0,0.15274947881698608,0.14742544293403625,-0.13452351093292236,-0.34055832028388977,0.3681314289569855,0.944036602973938,0.05596337839961052,0.8861254453659058
343,-62.0,50,-0.017537884414196014,0.42585259675979614,0.1623922884464264,0.05028229579329491,-8.463859302310084e-08,-0.05028238147497177,0.05028229579329491,-8.463859302310084e-08,-0.05028238147497177,50,-62.0,0.1623922735452652,0.16121476888656616,0.0502823069691658,-0.34318479895591736,0.3724081516265869,0.9327661991119385,0.06723380833864212,0.9352610111236572
344,-86.0,37,0.04702349007129669,0.4232744574546814,0.2385711669921875,0.04327197000384331,-8.53796251476524e-08,-0.04327207803726196,0.04327197000384331,-8.53796251476524e-08,-0.04327207803726196,37,-86.0,0.23857121169567108,0.2399415671825409,0.04327196627855301,-0.34638711810112,0.3764093816280365,0.8654372692108154,0.13456258177757263,0.8475590944290161
345,-79.0,49,-0.24759814143180847,0.43832677602767944,0.14542078971862793,0.07729456573724747,4.6224009508932795e-08,-0.07729450613260269,0.07729456573724747,4.6224009508932795e-08,-0.07729450613260269,49,-79.0,0.14542078971862793,0.14345164597034454,0.07729456573724747,-0.3500748574733734,0.3805198669433594,0.9445861577987671,0.05541384965181351,0.9082508683204651
346,-82.0,27,-0.040152329951524734,0.3841850757598877,0.21823745965957642,0.012259162962436676,-1.545305572392408e-08,-0.012259172275662422,0.012259162962436676,-1.545305572392408e-08,-0.012259172275662422,27,-82.0,0.21823745965957642,0.22770901024341583,0.01225916389375925,-0.3537537455558777,0.3840789198875427,0.880564272403717,0.11943568289279938,0.8861176371574402
