episode,total_reward,episode_steps,actor_loss_mean,actor_loss_std,actor_loss_min,actor_loss_max,critic_loss_mean,critic_loss_std,critic_loss_min,critic_loss_max,td_error_mean,td_error_abs_mean,td_error_std,td_error_min,td_error_max,advantage_mean,advantage_abs_mean,advantage_std,advantage_min,advantage_max,entropy_mean_mean,entropy_mean_std,value_mean,value_min,value_max,next_value_mean,next_value_min,next_value_max,target_mean,target_min,target_max
99,-103.0,11,-0.018797559663653374,0.049588873982429504,-0.17264018952846527,0.0068415128625929356,0.010531654581427574,0.028010429814457893,0.00012857145338784903,0.09871014207601547,-0.03245462104678154,0.08103484660387039,0.141456738114357,-0.44432002305984497,0.13599491119384766,-0.03245462104678154,0.08103484660387039,0.141456738114357,-0.44432002305984497,0.13599491119384766,0.17278508841991425,0.07860901206731796,-0.4594232738018036,-0.555679976940155,-0.39108729362487793,-0.4105582535266876,-0.5544078946113586,0.0,-0.4918779134750366,-1.0,-0.40222829580307007
100,-49.0,59,-0.005959899164736271,0.06811163574457169,-0.43480628728866577,0.26727887988090515,0.004666206892579794,0.016595005989074707,4.23625715484377e-05,0.12263043224811554,0.01212797686457634,0.05711579695343971,0.09584011137485504,-0.49523818492889404,0.2433338165283203,0.01212797686457634,0.05711579695343971,0.09584011137485504,-0.49523818492889404,0.2433338165283203,0.2344931960105896,0.09114202111959457,-0.4031095802783966,-0.5730766654014587,-0.32598042488098145,-0.39451178908348083,-0.5735904574394226,0.0,-0.3909815549850464,-1.0,-0.3036070764064789
101,-94.0,21,-0.004041472915560007,0.05511694401502609,-0.18402601778507233,0.16571882367134094,0.007591451983898878,0.025338517501950264,0.0001249297201866284,0.11841045320034027,-0.00934240035712719,0.06443721801042557,0.1228642463684082,-0.4866424798965454,0.22424280643463135,-0.00934240035712719,0.06443721801042557,0.1228642463684082,-0.4866424798965454,0.22424280643463135,0.22809508442878723,0.09471413493156433,-0.4030623137950897,-0.5220680832862854,-0.3175203800201416,-0.37901318073272705,-0.5199254155158997,0.0,-0.4124046862125397,-1.0,-0.2970843017101288
102,257.0,164,-0.0018857050454244018,0.051993027329444885,-0.5718520879745483,0.18892218172550201,0.010312287136912346,0.07014145702123642,1.5688328858232126e-06,0.696721076965332,0.027168257161974907,0.050742581486701965,0.14101935923099518,-0.7610558867454529,1.1804414987564087,0.027168257161974907,0.050742581486701965,0.14101935923099518,-0.7610558867454529,1.1804414987564087,0.22401462495326996,0.09132292866706848,-0.32368743419647217,-0.5358871817588806,-0.160973459482193,-0.32171952724456787,-0.5352301001548767,0.0,-0.2965191602706909,-1.0,0.7284042835235596
103,-95.0,20,-0.015573544427752495,0.04358445852994919,-0.19620297849178314,0.005053303204476833,0.013979005627334118,0.057284336537122726,0.00011431125312810764,0.2635713815689087,-0.028641704469919205,0.06581220775842667,0.1647351235151291,-0.7260459661483765,0.12280188500881195,-0.028641704469919205,0.06581220775842667,0.1647351235151291,-0.7260459661483765,0.12280188500881195,0.19624437391757965,0.1222144141793251,-0.23069849610328674,-0.3006736636161804,-0.15594521164894104,-0.21839193999767303,-0.30066341161727905,0.0,-0.25934022665023804,-1.0,-0.13753247261047363
104,-55.0,57,-0.009507952257990837,0.06385059654712677,-0.4832010567188263,0.040747229009866714,0.005498497746884823,0.03419340029358864,1.494199409535213e-06,0.26064199209213257,0.0015474202809855342,0.040365565568208694,0.10485514253377914,-0.722000002861023,0.16586175560951233,0.0015474202809855342,0.040365565568208694,0.10485514253377914,-0.722000002861023,0.16586175560951233,0.2065722793340683,0.07713062316179276,-0.24925847351551056,-0.3064092993736267,-0.1365678310394287,-0.24542467296123505,-0.30623704195022583,0.0,-0.24771106243133545,-1.0,-0.12358468025922775
105,-88.0,23,-0.022852882742881775,0.09454075992107391,-0.464298814535141,0.008388703688979149,0.01242919359356165,0.051043860614299774,1.4816487237112597e-05,0.25133830308914185,-0.019513459876179695,0.06726350635290146,0.1564532220363617,-0.7089968919754028,0.17222292721271515,-0.019513459876179695,0.06726350635290146,0.1564532220363617,-0.7089968919754028,0.17222292721271515,0.1912132352590561,0.06752248853445053,-0.2347530722618103,-0.29877927899360657,-0.14025439321994781,-0.2226862758398056,-0.2985372245311737,0.0,-0.25426656007766724,-1.0,-0.12655635178089142
106,-103.0,11,-0.03276578336954117,0.08975496888160706,-0.31415557861328125,0.0023334866855293512,0.022094450891017914,0.0667339637875557,0.00010477277828613296,0.23306815326213837,-0.05968740954995155,0.09267766028642654,0.20155970752239227,-0.6827417612075806,0.07795669138431549,-0.05968740954995155,0.09267766028642654,0.20155970752239227,-0.6827417612075806,0.07795669138431549,0.14263856410980225,0.06085404008626938,-0.25171104073524475,-0.31725820899009705,-0.22438372671604156,-0.2244970202445984,-0.31587865948677063,0.0,-0.3113984763622284,-1.0,-0.20810329914093018
107,281.0,176,-0.0039503322914242744,0.024247249588370323,-0.19907419383525848,0.05464126914739609,0.009129608049988747,0.060986705124378204,5.461874952317203e-09,0.50711989402771,0.020770864561200142,0.04695417732000351,0.13352073729038239,-0.8865976929664612,1.0070947408676147,0.020770864561200142,0.04695417732000351,0.13352073729038239,-0.8865976929664612,1.0070947408676147,0.14870260655879974,0.12779146432876587,-0.14504215121269226,-0.3450510799884796,0.026278642937541008,-0.14445726573467255,-0.3441699147224426,0.02435319870710373,-0.12427128106355667,-1.0,0.8135327100753784
108,-56.0,56,-0.03149666637182236,0.1589111089706421,-0.862695574760437,0.004197485279291868,0.008006228134036064,0.049953095614910126,6.360983661579667e-06,0.37755170464515686,-0.005951363127678633,0.046757783740758896,0.12640030682086945,-0.8689668774604797,0.13699883222579956,-0.005951363127678633,0.046757783740758896,0.12640030682086945,-0.8689668774604797,0.13699883222579956,0.13420884311199188,0.10389351844787598,-0.0775807574391365,-0.15931761264801025,0.0018149525858461857,-0.07580631226301193,-0.15931761264801025,3.073597326874733e-05,-0.08353213220834732,-1.0,0.022619236260652542
109,-98.0,20,-0.2050408124923706,0.6641606688499451,-3.0045969486236572,0.0023198886774480343,0.018137838691473007,0.07349436730146408,6.327144888018665e-07,0.3381175696849823,-0.04252723604440689,0.06842140108346939,0.1856531947851181,-0.8223351836204529,0.0789567306637764,-0.04252723604440689,0.06842140108346939,0.1856531947851181,-0.8223351836204529,0.0789567306637764,0.1216115951538086,0.1456366926431656,-0.08035629987716675,-0.17766481637954712,-0.0023323316127061844,-0.07616858929395676,-0.17657174170017242,0.0,-0.12288353592157364,-1.0,0.008009937591850758
110,114.0,111,-0.0023430336732417345,0.013316300697624683,-0.12088673561811447,0.011959590949118137,0.009951815009117126,0.06428342312574387,3.207817087513831e-07,0.5037156939506531,0.01313992589712143,0.04889468476176262,0.14046697318553925,-0.9629014730453491,1.003708839416504,0.01313992589712143,0.04889468476176262,0.14046697318553925,-0.9629014730453491,1.003708839416504,0.09177856892347336,0.14702489972114563,-0.06282175332307816,-0.2056495100259781,0.05892562493681908,-0.061713412404060364,-0.205153688788414,0.05832237750291824,-0.049681831151247025,-1.0,0.8800811171531677
111,-105.0,21,-0.017476217821240425,0.044297169893980026,-0.18294300138950348,5.1757844630628824e-05,0.021273592486977577,0.08994694799184799,4.390071262605488e-05,0.4233872890472412,-0.05015053600072861,0.07521165907382965,0.2000802606344223,-0.9202035665512085,0.07993602752685547,-0.05015053600072861,0.07521165907382965,0.2000802606344223,-0.9202035665512085,0.07993602752685547,0.11462503671646118,0.2083389312028885,-0.030965248122811317,-0.14722760021686554,0.050044476985931396,-0.032078128308057785,-0.14675478637218475,0.041286952793598175,-0.08111578226089478,-1.0,0.0500483438372612
112,46.0,70,-0.02860713005065918,0.14863964915275574,-1.0706638097763062,0.0153108611702919,0.01605573669075966,0.08683177083730698,1.2163200153736398e-05,0.5947823524475098,0.009637493640184402,0.06058778613805771,0.1789374202489853,-0.93495774269104,1.0906716585159302,0.009637493640184402,0.06058778613805771,0.1789374202489853,-0.93495774269104,1.0906716585159302,0.10677427053451538,0.09145888686180115,-0.08642252534627914,-0.1825048178434372,-0.004918110556900501,-0.08578720688819885,-0.18020860850811005,0.0,-0.07678502798080444,-1.0,0.9914527535438538
113,-75.0,33,-0.017937777563929558,0.09787106513977051,-0.5714780688285828,0.0006952844560146332,0.01351610291749239,0.07349024713039398,5.780363494523044e-07,0.42913928627967834,-0.019849509000778198,0.04717237502336502,0.1632121503353119,-0.926433265209198,0.09376798570156097,-0.019849509000778198,0.04717237502336502,0.1632121503353119,-0.926433265209198,0.09376798570156097,0.058229852467775345,0.07504621893167496,-0.039147306233644485,-0.08042450249195099,0.0070064677856862545,-0.03739127516746521,-0.08034409582614899,0.006771257612854242,-0.058996815234422684,-1.0,0.0189927127212286
114,-32.0,67,-0.014858249574899673,0.11626947671175003,-0.9593765735626221,0.0008074234938248992,0.0073227896355092525,0.05389583110809326,5.216861609369516e-09,0.4447501003742218,-0.0029369432013481855,0.03484216704964638,0.12098328024148941,-0.9431331753730774,0.12587732076644897,-0.0029369432013481855,0.03484216704964638,0.12098328024148941,-0.9431331753730774,0.12587732076644897,0.06398303061723709,0.08651240170001984,-0.04207568243145943,-0.10584256052970886,0.03593217208981514,-0.041480936110019684,-0.10568258911371231,0.03488517180085182,-0.04501263052225113,-1.0,0.048219677060842514
115,-56.0,54,-0.007418570574373007,0.031179366633296013,-0.1661895364522934,0.0005989490309730172,0.010124778375029564,0.06951958686113358,2.7939273650190444e-07,0.516114354133606,-0.00886487402021885,0.03919083997607231,0.14202454686164856,-1.0159865617752075,0.11779534816741943,-0.00886487402021885,0.03919083997607231,0.14202454686164856,-1.0159865617752075,0.11779534816741943,0.07948385924100876,0.11927107721567154,-0.021262483671307564,-0.08621406555175781,0.0408778190612793,-0.020368028432130814,-0.08576406538486481,0.04195685312151909,-0.030127357691526413,-1.0,0.04409392923116684
116,-74.0,38,-0.007869369350373745,0.031289588660001755,-0.1474030315876007,0.0003792521310970187,0.011952630244195461,0.07004037499427795,2.4770937301354934e-08,0.43795594573020935,-0.018797466531395912,0.04487326741218567,0.1534663289785385,-0.9359016418457031,0.09678879380226135,-0.018797466531395912,0.04487326741218567,0.1534663289785385,-0.9359016418457031,0.09678879380226135,0.0631757602095604,0.10410375893115997,-0.019408809021115303,-0.07946576178073883,0.010965367779135704,-0.019311949610710144,-0.07939999550580978,0.010462529957294464,-0.038206275552511215,-1.0,0.027712419629096985
117,-39.0,65,-0.00928469654172659,0.05184750258922577,-0.3777712881565094,0.0013974453322589397,0.0073379697278141975,0.05448363721370697,3.823378733613936e-07,0.44314441084861755,-0.00447295093908906,0.038121458142995834,0.12106167525053024,-0.9414291381835938,0.09260160475969315,-0.00447295093908906,0.038121458142995834,0.12106167525053024,-0.9414291381835938,0.09260160475969315,0.06721076369285583,0.06420234590768814,-0.039277542382478714,-0.09497693181037903,0.012603262439370155,-0.03891803324222565,-0.09485937654972076,0.01190565712749958,-0.043750498443841934,-1.0,0.031224539503455162
118,139.0,123,-0.0027764150872826576,0.027037614956498146,-0.30094265937805176,0.011320807971060276,0.009499154053628445,0.07169225066900253,7.381030968645064e-07,0.6032711267471313,0.010110941715538502,0.03325072303414345,0.13746298849582672,-1.0280274152755737,1.098427176475525,0.010110941715538502,0.03325072303414345,0.13746298849582672,-1.0280274152755737,1.098427176475525,0.04595938324928284,0.05787137150764465,0.025141242891550064,-0.082024484872818,0.11208093166351318,0.024775946512818336,-0.08087175339460373,0.11073756963014603,0.03525217995047569,-1.0,1.0469536781311035
119,2066.0,787,-0.001921558054164052,0.020575959235429764,-0.40668976306915283,0.010751692578196526,0.009510907344520092,0.07616129517555237,2.431832513138943e-12,1.2716854810714722,0.014308600686490536,0.03261760622262955,0.13717535138130188,-1.5947949886322021,1.0984299182891846,0.014308600686490536,0.03261760622262955,0.13717535138130188,-1.5947949886322021,1.0984299182891846,0.05218343809247017,0.07232212275266647,0.37617284059524536,-0.007354586385190487,0.6649442315101624,0.37565183639526367,-0.006978536490350962,0.6654873490333557,0.39048144221305847,-1.0,1.5437488555908203
